Index,Lat_Start,Lon_Start,Number
10386,52.64204,-1.12963,2
10387,52.64174,-1.13016,3
10389,52.64155,-1.13005,4
10390,52.64147,-1.13004,5
10391,52.64148,-1.12982,1
10392,52.64153,-1.12968,2
10393,52.64155,-1.12951,3
10394,52.6415,-1.12926,4
10395,52.64141,-1.12913,5
10396,52.64133,-1.12908,1
10397,52.64126,-1.12907,2
10398,52.64118,-1.1291,3
10399,52.64112,-1.12915,4
10400,52.64104,-1.12931,5
10401,52.64101,-1.12945,1
10402,52.64102,-1.12961,2
10403,52.64083,-1.12983,3
10404,52.63976,-1.13052,4
10405,52.63898,-1.13116,5
10406,52.63893,-1.13117,1
10407,52.63836,-1.13101,2
10408,52.63728,-1.13054,3
10409,52.63635,-1.13025,4
10410,52.6349,-1.12963,5
10411,52.63485,-1.12956,1
10412,52.63423,-1.12921,2
10413,52.6329,-1.12616,3
10414,52.63287,-1.12601,4
10415,52.63232,-1.12633,5
10416,52.63214,-1.12635,1
10417,52.63195,-1.12631,2
10418,52.63177,-1.1262,3
10419,52.63099,-1.12539,4
10420,52.63025,-1.12431,5
10421,52.63015,-1.12427,1
10422,52.62715,-1.11953,2
10423,52.62712,-1.1194,3
10424,52.62679,-1.1188,4
10425,52.62628,-1.11809,5
10426,52.62622,-1.11805,1
10427,52.62568,-1.11706,2
10428,52.62437,-1.11578,3
10429,52.62355,-1.11454,4
10430,52.62353,-1.11431,5
10431,52.62351,-1.11428,1
10432,52.62351,-1.11426,2
10433,52.62343,-1.11418,3
10434,52.62299,-1.11391,4
10435,52.62096,-1.11208,5
10436,52.61964,-1.11112,1
10437,52.61876,-1.11021,2
10438,52.61758,-1.10918,3
10439,52.61724,-1.10881,4
10440,52.61677,-1.10816,5
10441,52.61468,-1.10471,1
10443,52.61406,-1.10394,2
10444,52.61145,-1.10113,3
10445,52.61098,-1.10076,4
10446,52.60991,-1.10017,5
10447,52.60935,-1.09962,1
10448,52.60902,-1.09914,2
10449,52.60812,-1.09753,3
10450,52.60773,-1.0962,4
10451,52.60736,-1.09539,5
10452,52.60728,-1.09512,1
10453,52.60688,-1.09422,2
10455,52.60615,-1.09321,3
10456,52.60608,-1.09295,4
10457,52.60598,-1.09286,5
10458,52.60593,-1.09285,1
10459,52.60579,-1.09271,2
10460,52.60353,-1.08819,3
10461,52.60235,-1.08664,4
10462,52.60202,-1.08596,5
10463,52.60107,-1.08263,1
10464,52.59934,-1.07855,2
10465,52.5962,-1.07254,3
10466,52.59529,-1.07101,4
10467,52.59008,-1.06432,5
10468,52.58997,-1.06395,1
10469,52.58998,-1.06389,2
10470,52.58999,-1.06388,3
10471,52.58997,-1.06371,4
10473,52.58996,-1.06368,5
10474,52.58986,-1.06355,1
10475,52.58984,-1.06355,2
10476,52.58983,-1.06354,3
10477,52.58979,-1.06354,4
10478,52.58978,-1.06355,5
10479,52.58925,-1.06332,1
10480,52.58909,-1.06321,2
10481,52.58657,-1.06034,3
10482,52.58604,-1.05961,4
10483,52.58528,-1.05821,5
10484,52.58531,-1.05816,1
10485,52.58092,-1.04993,2
10486,52.5809,-1.05011,3
10487,52.58024,-1.04888,4
10488,52.57971,-1.04825,5
10489,52.57867,-1.0473,1
10490,52.57751,-1.04538,2
10491,52.57604,-1.04099,3
10492,52.57594,-1.04079,4
10493,52.5756,-1.04034,5
10494,52.57501,-1.03992,1
10497,52.57465,-1.0398,2
10498,52.5744,-1.03979,3
10499,52.5738,-1.03991,4
10500,52.57369,-1.03987,5
10501,52.57361,-1.03981,1
10502,52.5723,-1.03745,2
10503,52.5721,-1.03672,3
10504,52.57194,-1.03564,4
10505,52.57161,-1.0344,5
10506,52.57102,-1.03318,1
10507,52.57064,-1.03133,2
10508,52.57046,-1.03074,3
10509,52.56843,-1.02578,4
10510,52.56799,-1.02449,5
10511,52.56682,-1.02167,1
10512,52.56642,-1.0209,2
10513,52.56565,-1.01971,3
10514,52.56519,-1.01913,4
10515,52.56466,-1.01865,5
10516,52.5616,-1.01651,1
10517,52.56095,-1.01593,2
10518,52.55963,-1.01397,3
10519,52.55932,-1.01365,4
10520,52.55917,-1.01355,5
10521,52.55906,-1.01351,1
10522,52.55887,-1.01349,2
10523,52.55864,-1.01358,3
10524,52.55852,-1.01368,4
10525,52.55847,-1.01369,5
10526,52.55843,-1.01373,1
10527,52.55827,-1.01378,2
10528,52.55807,-1.01365,3
10529,52.55745,-1.01253,4
10530,52.55274,-1.00552,5
10531,52.5519,-1.00457,1
10532,52.5513,-1.00411,2
10533,52.55117,-1.00412,3
10534,52.55093,-1.00395,4
10535,52.54673,-1.00216,5
10536,52.54639,-1.00207,1
10537,52.54616,-1.00174,2
10538,52.54615,-1.0017,3
10539,52.54608,-1.00162,4
10540,52.54605,-1.00161,5
10541,52.546,-1.00147,1
10542,52.54592,-1.00135,2
10543,52.54548,-0.99959,3
10544,52.5454,-0.9994,4
10545,52.54528,-0.99923,5
10546,52.54392,-0.99845,1
10547,52.54311,-0.99782,2
10548,52.54295,-0.9975,3
10549,52.54286,-0.99703,4
10550,52.54281,-0.99492,5
10551,52.54262,-0.99348,1
10552,52.54228,-0.99237,2
10553,52.54158,-0.99078,3
10554,52.53888,-0.98591,4
10555,52.53812,-0.98426,5
10556,52.53448,-0.97827,1
10557,52.53426,-0.97799,2
10558,52.53336,-0.97717,3
10559,52.53291,-0.97644,4
10560,52.53277,-0.97606,5
10561,52.53179,-0.9715,1
10562,52.53154,-0.97078,2
10563,52.53134,-0.97041,3
10564,52.52989,-0.96841,4
10565,52.52963,-0.96813,5
10566,52.52903,-0.96764,1
10567,52.52672,-0.96626,2
10568,52.52473,-0.96464,3
10569,52.52425,-0.96414,4
10570,52.51719,-0.95385,5
10571,52.51467,-0.95121,1
10572,52.51427,-0.95062,2
10573,52.51384,-0.94977,3
10574,52.51214,-0.94538,4
10575,52.51059,-0.94245,5
10576,52.51055,-0.94214,1
10577,52.51059,-0.94206,2
10578,52.51063,-0.94184,3
10579,52.51061,-0.94165,4
10580,52.51054,-0.94149,5
10581,52.51042,-0.94138,1
10582,52.51033,-0.94137,2
10583,52.51027,-0.94139,3
10584,52.51017,-0.94148,4
10585,52.5101,-0.94164,5
10586,52.50977,-0.94192,1
10587,52.50953,-0.94194,2
10588,52.50916,-0.94182,3
10589,52.50777,-0.94101,4
10590,52.50749,-0.9409,5
10591,52.50572,-0.94044,1
10592,52.50275,-0.93989,2
10593,52.49834,-0.93882,3
10594,52.49681,-0.93828,4
10595,52.49665,-0.93827,5
10596,52.49615,-0.93833,1
10597,52.49612,-0.93809,2
10598,52.49606,-0.93799,3
10599,52.49596,-0.93793,4
10600,52.4959,-0.93793,5
10601,52.49584,-0.93796,1
10602,52.49579,-0.93802,2
10603,52.49555,-0.93771,3
10604,52.49329,-0.93647,4
10605,52.4892,-0.9351,5
10606,52.48881,-0.93492,1
10608,52.48785,-0.93415,2
10609,52.4874,-0.93365,3
10610,52.48546,-0.93046,4
10611,52.48542,-0.93033,5
10613,52.48543,-0.93032,1
10614,52.48545,-0.93031,2
10616,52.48549,-0.9302,3
10617,52.4855,-0.93019,4
10618,52.48549,-0.93003,5
10619,52.48542,-0.92993,1
10621,52.48541,-0.92992,2
10622,52.48539,-0.92992,3
10623,52.48538,-0.92991,4
10624,52.48536,-0.92991,5
10625,52.48535,-0.92992,1
10626,52.48533,-0.92992,2
10627,52.48531,-0.92994,3
10628,52.4853,-0.92994,4
10629,52.48526,-0.93001,5
10630,52.48509,-0.92985,1
10631,52.48506,-0.92984,2
10632,52.48363,-0.92799,3
10633,52.48204,-0.92555,4
10634,52.48062,-0.9238,5
10635,52.48008,-0.9233,1
10636,52.47956,-0.92267,2
10637,52.47927,-0.92252,3
10638,52.47859,-0.92193,4
10639,52.47799,-0.92113,5
10640,52.47794,-0.92087,1
10641,52.47769,-0.92015,2
10642,52.47737,-0.91971,3
10643,52.47694,-0.91933,4
10644,52.47599,-0.91889,5
10645,52.47394,-0.91751,1
10646,52.47376,-0.91744,2
10647,52.4725,-0.91657,3
10648,52.47227,-0.91633,4
10649,52.47146,-0.91525,5
10650,52.47052,-0.91456,1
10651,52.47058,-0.91412,2
10652,52.46906,-0.91289,3
10653,52.46905,-0.91289,4
10654,52.4688,-0.91268,5
10655,52.46814,-0.91196,1
10656,52.46732,-0.91078,2
10657,52.46619,-0.90856,3
10658,52.46536,-0.90734,4
10659,52.46451,-0.90641,5
10660,52.4638,-0.90581,1
10661,52.46275,-0.90521,2
10662,52.46204,-0.90498,3
10663,52.46153,-0.9049,4
10664,52.46074,-0.90487,5
10665,52.46006,-0.90493,1
10666,52.45904,-0.90515,2
10667,52.45577,-0.90628,3
10668,52.45269,-0.90754,4
10669,52.4509,-0.90868,5
10670,52.45004,-0.9094,1
10671,52.44894,-0.91051,2
10672,52.4468,-0.91313,3
10673,52.44596,-0.91371,4
10674,52.4451,-0.91419,5
10675,52.44108,-0.91583,1
10676,52.43971,-0.91618,2
10677,52.43838,-0.91629,3
10678,52.4373,-0.91612,4
10679,52.43402,-0.91533,5
10680,52.42433,-0.91345,1
10681,52.42352,-0.91319,2
10682,52.42261,-0.9127,3
10683,52.42168,-0.91197,4
10684,52.42053,-0.91054,5
10685,52.41893,-0.90751,1
10686,52.41735,-0.90516,2
10687,52.41507,-0.90276,3
10688,52.41396,-0.90193,4
10689,52.41366,-0.9016,5
10690,52.40945,-0.89839,1
10691,52.40606,-0.89607,2
10692,52.40436,-0.89512,3
10693,52.40409,-0.89521,4
10694,52.4036,-0.89494,5
10695,52.40148,-0.89339,1
10696,52.39877,-0.89168,2
10697,52.39735,-0.89108,3
10698,52.39609,-0.89079,4
10699,52.39449,-0.89062,5
10700,52.39341,-0.89069,1
10701,52.39198,-0.89101,2
10702,52.39035,-0.89156,3
10703,52.38902,-0.89182,4
10704,52.38862,-0.89184,5
10705,52.38825,-0.89192,1
10706,52.38205,-0.89217,2
10707,52.37995,-0.89274,3
10708,52.37874,-0.89329,4
10709,52.37122,-0.89762,5
10710,52.37104,-0.89768,1
10711,52.37091,-0.8976,2
10712,52.3708,-0.89761,3
10713,52.37062,-0.89779,4
10714,52.37058,-0.89809,5
10715,52.36952,-0.89889,1
10716,52.3694,-0.89892,2
10717,52.36933,-0.89903,3
10718,52.3655,-0.90191,4
10719,52.36476,-0.90255,5
10720,52.36288,-0.90461,1
10721,52.35945,-0.90973,2
10722,52.35856,-0.91074,3
10723,52.35655,-0.91259,4
10724,52.3545,-0.91387,5
10725,52.35371,-0.91424,1
10726,52.34081,-0.91892,2
10727,52.33977,-0.9191,3
10728,52.33845,-0.91904,4
10729,52.33816,-0.91897,5
10730,52.33628,-0.91823,1
10731,52.33535,-0.91804,2
10732,52.33473,-0.91801,3
10733,52.3338,-0.91817,4
10734,52.33262,-0.91859,5
10735,52.33173,-0.919,1
10736,52.33144,-0.91907,2
10737,52.32875,-0.92061,3
10738,52.3255,-0.92308,4
10739,52.3244,-0.92357,5
10740,52.32392,-0.92368,1
10741,52.30812,-0.92562,2
10742,52.30634,-0.92568,3
10743,52.30305,-0.92551,4
10744,52.29475,-0.9243,5
10745,52.29348,-0.9237,1
10747,52.29276,-0.92318,2
10749,52.29275,-0.92317,3
10750,52.29096,-0.92145,4
10751,52.29093,-0.92144,5
10752,52.29089,-0.92151,1
10753,52.29084,-0.9215,2
10754,52.29009,-0.92094,3
10756,52.28922,-0.92052,4
10757,52.28886,-0.92036,5
10758,52.28791,-0.92011,1
10759,52.28602,-0.92003,2
10760,52.28458,-0.92037,3
10761,52.28003,-0.9218,4
10762,52.2799,-0.92188,5
10763,52.27949,-0.92202,1
10764,52.27931,-0.92203,2
10765,52.27844,-0.92227,3
10767,52.27807,-0.92244,4
10768,52.27692,-0.92274,5
10769,52.27682,-0.92279,1
10770,52.27654,-0.92285,2
10771,52.27639,-0.92293,3
10772,52.27557,-0.92307,4
10773,52.27509,-0.92306,5
10774,52.27377,-0.92272,1
10775,52.27284,-0.92224,2
10776,52.27028,-0.92014,3
10777,52.27024,-0.92007,4
10778,52.27011,-0.91995,5
10779,52.26983,-0.9198,1
10780,52.26595,-0.91649,2
10781,52.26203,-0.91373,3
10782,52.26115,-0.91334,4
10783,52.2611,-0.91335,5
10784,52.26106,-0.91331,1
10785,52.26105,-0.91326,2
10786,52.26107,-0.91321,3
10787,52.26112,-0.91321,4
10788,52.26116,-0.91325,5
10789,52.26132,-0.9137,1
10790,52.26133,-0.91379,2
10791,52.26126,-0.91388,3
10792,52.26107,-0.91396,4
10793,52.26097,-0.9141,5
10795,52.2609,-0.91443,1
10796,52.26093,-0.91455,2
10797,52.26097,-0.91552,3
10798,52.25713,-0.91259,4
10799,52.25702,-0.91254,5
10800,52.25696,-0.91254,1
10801,52.25692,-0.91257,2
10802,52.25665,-0.91417,3
10803,52.25625,-0.91512,4
10804,52.25559,-0.91633,5
10805,52.25524,-0.91681,1
10807,52.25522,-0.91683,2
10808,52.25521,-0.91683,3
10809,52.25504,-0.91707,4
10810,52.25489,-0.91742,5
10811,52.25485,-0.91761,1
10813,52.25471,-0.91774,2
10814,52.25469,-0.91774,3
10815,52.25468,-0.91775,4
10816,52.25454,-0.91773,5
10817,52.25346,-0.91882,1
10818,52.25311,-0.91933,2
10819,52.25275,-0.92033,3
10820,52.2526,-0.92033,4
10821,52.25255,-0.92027,5
10822,52.2525,-0.92024,1
10823,52.25246,-0.92025,2
10824,52.2524,-0.92035,3
10825,52.25238,-0.92043,4
10826,52.25189,-0.92009,5
10827,52.25175,-0.91994,1
10828,52.25144,-0.91945,2
10829,52.25106,-0.92003,3
10830,52.25097,-0.9201,4
10831,52.25077,-0.92019,5
10832,52.25063,-0.92035,1
10833,52.25028,-0.92116,2
10834,52.25,-0.92038,3
10835,52.24995,-0.92034,4
10836,52.24992,-0.92034,5
10837,52.24971,-0.9205,1
10838,52.24965,-0.92049,2
10839,52.24923,-0.91999,3
10840,52.24896,-0.91977,4
10841,52.24794,-0.91849,5
10842,52.24776,-0.91812,1
10843,52.24762,-0.91761,2
10844,52.24744,-0.9172,3
10845,52.2473,-0.91704,4
10846,52.24448,-0.91568,5
10847,52.24435,-0.91566,1
10848,52.24404,-0.91575,2
10849,52.24386,-0.91565,3
10850,52.24244,-0.91356,4
10851,52.24086,-0.91202,5
10852,52.24081,-0.91187,1
10853,52.24078,-0.91184,2
10854,52.2407,-0.91182,3
10855,52.24065,-0.91173,4
10856,52.23919,-0.91029,5
10857,52.23767,-0.90905,1
10858,52.23741,-0.90894,2
10859,52.23723,-0.90898,3
10860,52.23722,-0.90899,4
10861,52.23711,-0.90894,5
10862,52.23683,-0.90892,1
10863,52.23675,-0.90896,2
10864,52.23672,-0.90896,3
10865,52.23654,-0.90887,4
10866,52.2367,-0.90701,5
10867,52.23675,-0.90687,1
10868,52.23678,-0.90613,2
10869,52.23665,-0.90519,3
10870,52.23654,-0.90489,4
10871,52.2363,-0.90452,5
10872,52.23594,-0.90432,1
10873,52.2358,-0.90416,2
10874,52.23565,-0.90389,3
10875,52.23553,-0.90354,4
10876,52.23536,-0.90213,5
10877,52.23521,-0.90147,1
10878,52.23522,-0.90125,2
10879,52.23516,-0.90109,3
10880,52.23507,-0.90102,4
10881,52.23499,-0.90102,5
10882,52.23477,-0.9007,1
10883,52.23454,-0.90022,2
10884,52.23444,-0.90028,3
10885,52.23438,-0.9004,4
10886,52.23423,-0.9004,5
10887,52.23367,-0.90058,1
10888,52.23359,-0.90063,2
10889,52.23313,-0.90069,3
10890,52.23307,-0.90066,4
10891,52.23274,-0.90072,5
10892,52.23259,-0.90066,1
10893,52.23146,-0.90063,2
10894,52.23147,-0.90014,3
10895,52.23144,-0.90011,4
10896,52.23116,-0.90005,5
10897,52.23105,-0.89993,1
10898,52.23093,-0.89972,2
10899,52.23086,-0.89939,3
10900,52.23101,-0.89668,4
10901,52.23104,-0.89657,5
10902,52.23106,-0.89656,1
10903,52.23114,-0.89656,2
10904,52.23116,-0.89655,3
10905,52.23117,-0.89639,4
10906,52.231,-0.8965,5
10907,52.2301,-0.89631,1
10908,52.22957,-0.89631,2
10909,52.22739,-0.89664,3
10910,52.22573,-0.89675,4
10911,52.2238,-0.89712,5
10912,52.21985,-0.89735,1
10913,52.2188,-0.89772,2
10914,52.21859,-0.89776,3
10915,52.21728,-0.89772,4
10916,52.21684,-0.89757,5
10917,52.21632,-0.89731,1
10918,52.21627,-0.89726,2
10919,52.21617,-0.89723,3
10920,52.21605,-0.89715,4
10921,52.21584,-0.89694,5
10922,52.21563,-0.89648,1
10923,52.21552,-0.89558,2
10924,52.2153,-0.89499,3
10925,52.21527,-0.89478,4
10926,52.21535,-0.89443,5
10927,52.21534,-0.89402,1
10928,52.21528,-0.89376,2
10929,52.21507,-0.8933,3
10930,52.21487,-0.89303,4
10931,52.21458,-0.89297,5
10932,52.2143,-0.893,1
10933,52.21424,-0.89307,2
10934,52.21402,-0.89301,3
10935,52.21363,-0.8928,4
10936,52.21311,-0.89287,5
10937,52.21293,-0.89296,1
10938,52.21201,-0.89309,2
10939,52.21168,-0.89291,3
10940,52.21142,-0.89261,4
10941,52.20976,-0.88968,5
10942,52.20934,-0.88838,1
10943,52.20941,-0.88824,2
10944,52.20939,-0.88804,3
10945,52.20936,-0.88799,4
10947,52.20928,-0.88742,5
10948,52.2092,-0.88698,1
10949,52.20828,-0.88428,2
10950,52.20796,-0.88246,3
10951,52.20798,-0.88158,4
10953,52.20812,-0.87945,5
10954,52.20823,-0.87938,1
10956,52.20826,-0.8791,2
10957,52.20821,-0.87898,3
10958,52.20813,-0.87892,4
10959,52.20808,-0.87893,5
10960,52.20802,-0.87897,1
10961,52.20797,-0.87905,2
10962,52.20795,-0.87917,3
10963,52.20772,-0.87914,4
10964,52.20712,-0.8792,5
10965,52.20643,-0.87938,1
10966,52.20615,-0.87941,2
10967,52.2055,-0.8793,3
10968,52.20453,-0.87902,4
10969,52.20419,-0.87872,5
10970,52.20337,-0.88012,1
10971,52.20304,-0.88042,2
10972,52.20279,-0.88051,3
10973,52.19919,-0.88093,4
10974,52.19881,-0.88108,5
10975,52.19868,-0.88119,1
10976,52.19815,-0.88224,2
10977,52.19703,-0.88123,3
10978,52.19705,-0.88117,4
10979,52.19704,-0.881,5
10980,52.19699,-0.88092,1
10981,52.19686,-0.88089,2
10982,52.19678,-0.88098,3
10983,52.19421,-0.87893,4
10984,52.19287,-0.87711,5
10985,52.19264,-0.8769,1
10986,52.19238,-0.87678,2
10987,52.1906,-0.87648,3
10988,52.19012,-0.87649,4
10989,52.18991,-0.87642,5
10990,52.1897,-0.87629,1
10991,52.18939,-0.87592,2
10992,52.18919,-0.87549,3
10993,52.18892,-0.87466,4
10994,52.18831,-0.8733,5
10995,52.18824,-0.87305,1
10996,52.18811,-0.87286,2
10997,52.18746,-0.87224,3
10998,52.1872,-0.87207,4
10999,52.18688,-0.87197,5
11000,52.18634,-0.87197,1
11001,52.18608,-0.87192,2
11002,52.18536,-0.87156,3
11003,52.18492,-0.87115,4
11004,52.18413,-0.87013,5
11005,52.18192,-0.86817,1
11006,52.18149,-0.86767,2
11007,52.18094,-0.86721,3
11008,52.18081,-0.86705,4
11009,52.17979,-0.86435,5
11010,52.1792,-0.86331,1
11011,52.17869,-0.86199,2
11012,52.17814,-0.86096,3
11013,52.17744,-0.86009,4
11014,52.17585,-0.85884,5
11015,52.17584,-0.85884,1
11016,52.17341,-0.85695,2
11017,52.17306,-0.85675,3
11018,52.17246,-0.85652,4
11019,52.17177,-0.85639,5
11020,52.17161,-0.85641,1
11021,52.17072,-0.8568,2
11022,52.17053,-0.85683,3
11023,52.17023,-0.85678,4
11024,52.16998,-0.85667,5
11025,52.16953,-0.85636,1
11026,52.1691,-0.85616,2
11027,52.16842,-0.85597,3
11028,52.16763,-0.85588,4
11029,52.16747,-0.85583,5
11030,52.16732,-0.85574,1
11031,52.16712,-0.85553,2
11032,52.16353,-0.8497,3
11033,52.16143,-0.84552,4
11034,52.16048,-0.84439,5
11035,52.16014,-0.84407,1
11036,52.15989,-0.84394,2
11037,52.15901,-0.84362,3
11038,52.15884,-0.84351,4
11039,52.15685,-0.84139,5
11040,52.15638,-0.84098,1
11041,52.15566,-0.84061,2
11042,52.15454,-0.84031,3
11043,52.15386,-0.83998,4
11045,52.15353,-0.84,5
11046,52.15334,-0.84118,1
11047,52.15296,-0.84269,2
11048,52.15251,-0.84366,3
11049,52.1482,-0.85014,4
11050,52.14806,-0.85042,5
11051,52.14789,-0.8513,1
11052,52.1477,-0.85172,2
11053,52.14635,-0.85361,3
11054,52.14631,-0.85374,4
11055,52.14622,-0.8537,5
11056,52.14607,-0.85377,1
11057,52.14589,-0.85394,2
11058,52.14525,-0.85489,3
11059,52.14508,-0.85506,4
11060,52.14418,-0.85554,5
11061,52.14408,-0.85562,1
11062,52.14383,-0.85596,2
11063,52.14308,-0.8567,3
11064,52.14302,-0.85671,4
11065,52.14298,-0.85669,5
11066,52.14255,-0.85618,1
11067,52.14242,-0.85613,2
11068,52.14232,-0.85613,3
11069,52.14183,-0.85631,4
11070,52.14162,-0.8563,5
11071,52.14145,-0.85622,1
11072,52.14125,-0.85605,2
11073,52.14083,-0.8555,3
11074,52.14021,-0.85434,4
11075,52.14002,-0.85409,5
11076,52.13866,-0.85284,1
11077,52.13768,-0.85208,2
11078,52.13509,-0.84958,3
11079,52.13375,-0.84785,4
11080,52.13353,-0.84768,5
11081,52.13335,-0.8476,1
11082,52.13221,-0.84732,2
11083,52.13183,-0.84715,3
11084,52.13149,-0.84692,4
11085,52.13128,-0.84687,5
11086,52.13101,-0.84688,1
11087,52.13087,-0.84681,2
11088,52.12981,-0.84552,3
11089,52.12885,-0.84464,4
11090,52.12858,-0.84448,5
11091,52.12749,-0.84421,1
11092,52.12718,-0.84408,2
11093,52.12674,-0.84368,3
11094,52.12631,-0.84317,4
11095,52.12552,-0.84247,5
11096,52.12499,-0.8419,1
11097,52.12336,-0.83965,2
11098,52.12295,-0.83919,3
11099,52.12254,-0.83854,4
11100,52.1225,-0.83852,5
11101,52.12177,-0.83732,1
11102,52.12104,-0.83546,2
11103,52.12076,-0.8349,3
11104,52.12042,-0.8344,4
11105,52.1178,-0.83163,5
11106,52.11691,-0.83011,1
11107,52.11611,-0.82939,2
11108,52.11607,-0.82933,3
11109,52.11575,-0.82969,4
11110,52.11422,-0.83186,5
11111,52.11377,-0.83223,1
11112,52.11309,-0.83251,2
11113,52.11035,-0.83437,3
11114,52.10934,-0.83476,4
11115,52.10839,-0.83535,5
11116,52.10764,-0.83565,1
11117,52.10637,-0.83598,2
11118,52.10483,-0.83666,3
11119,52.10463,-0.83685,4
11120,52.10407,-0.83772,5
11121,52.10267,-0.83931,1
11122,52.10245,-0.83943,2
11123,52.10094,-0.83917,3
11124,52.09955,-0.83918,4
11125,52.09805,-0.83906,5
11126,52.09757,-0.83909,1
11127,52.09645,-0.83901,2
11128,52.09575,-0.83903,3
11129,52.09489,-0.83917,4
11130,52.0945,-0.83914,5
11131,52.09373,-0.83885,1
11132,52.09352,-0.83867,2
11133,52.09317,-0.83819,3
11134,52.09273,-0.8371,4
11135,52.0926,-0.83641,5
11136,52.09268,-0.83542,1
11137,52.09257,-0.83498,2
11138,52.09258,-0.83479,3
11139,52.09312,-0.83427,4
11140,52.09317,-0.83416,5
11141,52.09318,-0.83404,1
11142,52.09298,-0.83335,2
11143,52.09283,-0.83224,3
11144,52.09282,-0.83224,4
11145,52.09273,-0.83179,5
11146,52.09207,-0.82995,1
11147,52.09192,-0.83006,2
11148,52.09007,-0.8308,3
11149,52.08968,-0.8309,4
11150,52.08958,-0.83095,5
11151,52.08902,-0.8317,1
11152,52.089,-0.83179,2
11153,52.08942,-0.83256,3
11154,52.08959,-0.83267,4
11155,52.08963,-0.83274,5
11156,52.08965,-0.83283,1
11158,52.08908,-0.83296,2
11159,52.08603,-0.82721,3
11160,52.08584,-0.82714,4
11161,52.08577,-0.82708,5
11162,52.08572,-0.82697,1
11163,52.08565,-0.8266,2
11164,52.08312,-0.82268,3
11165,52.08296,-0.82259,4
11166,52.08267,-0.82214,5
11167,52.08116,-0.82037,1
11168,52.08089,-0.82025,2
11169,52.08074,-0.82011,3
11170,52.08068,-0.82002,4
11171,52.08063,-0.81984,5
11172,52.08058,-0.81976,1
11173,52.07803,-0.81744,2
11174,52.0776,-0.81743,3
11175,52.07736,-0.81758,4
11176,52.07722,-0.81777,5
11177,52.07701,-0.81796,1
11178,52.07692,-0.818,2
11179,52.07662,-0.81803,3
11180,52.0762,-0.81848,4
11181,52.07605,-0.81859,5
11182,52.07591,-0.81862,1
11183,52.07572,-0.81873,2
11184,52.07516,-0.81888,3
11185,52.07505,-0.81888,4
11186,52.07499,-0.81885,5
11187,52.07477,-0.81856,1
11188,52.07469,-0.81851,2
11189,52.07382,-0.81858,3
11190,52.07395,-0.81782,4
11191,52.07393,-0.81773,5
11192,52.07382,-0.81756,1
11193,52.07319,-0.81731,2
11194,52.07292,-0.81707,3
11195,52.07285,-0.81695,4
11196,52.07279,-0.81676,5
11197,52.07281,-0.81607,1
11198,52.07287,-0.81571,2
11199,52.07277,-0.81466,3
11200,52.07266,-0.81436,4
11201,52.07262,-0.81388,5
11202,52.07256,-0.81366,1
11203,52.0722,-0.81294,2
11204,52.07213,-0.81286,3
11205,52.07178,-0.81265,4
11206,52.0719,-0.81193,5
11207,52.0727,-0.80951,1
11208,52.07277,-0.809,2
11209,52.07277,-0.80758,3
11210,52.07281,-0.8074,4
11211,52.0728,-0.80705,5
11212,52.07304,-0.8058,1
11213,52.07312,-0.80498,2
11214,52.07307,-0.80408,3
11215,52.07284,-0.80339,4
11216,52.07265,-0.80309,5
11217,52.07253,-0.80304,1
11218,52.07222,-0.80268,2
11219,52.07214,-0.80265,3
11220,52.07055,-0.80131,4
11221,52.07052,-0.80126,5
11222,52.07027,-0.80105,1
11223,52.06991,-0.80089,2
11224,52.06971,-0.80086,3
11225,52.06963,-0.8008,4
11226,52.06938,-0.80039,5
11227,52.06923,-0.79998,1
11228,52.06902,-0.79972,2
11229,52.06881,-0.79957,3
11230,52.06871,-0.79942,4
11231,52.06813,-0.79816,5
11232,52.06809,-0.79813,1
11233,52.06798,-0.7981,2
11234,52.06784,-0.79816,3
11235,52.06752,-0.79848,4
11236,52.06746,-0.79851,5
11237,52.06723,-0.79801,1
11238,52.06713,-0.79752,2
11239,52.06712,-0.79752,3
11240,52.06685,-0.79804,4
11241,52.06679,-0.7983,5
11242,52.06661,-0.79874,1
11243,52.0663,-0.79919,2
11244,52.06593,-0.80015,3
11245,52.06574,-0.80024,4
11246,52.06599,-0.80152,5
11247,52.06579,-0.80178,1
11248,52.06551,-0.80195,2
11249,52.06528,-0.80175,3
11250,52.06471,-0.8015,4
11251,52.06425,-0.80119,5
11252,52.06413,-0.80105,1
11253,52.06411,-0.80087,2
11254,52.06424,-0.80058,3
11255,52.06411,-0.80037,4
11256,52.06392,-0.80021,5
11257,52.06365,-0.79982,1
11258,52.06344,-0.79941,2
11259,52.0632,-0.79874,3
11260,52.06314,-0.79826,4
11261,52.06318,-0.79804,5
11262,52.0634,-0.79753,1
11263,52.06342,-0.79726,2
11264,52.06331,-0.79682,3
11265,52.06302,-0.79619,4
11266,52.06298,-0.79568,5
11267,52.06307,-0.79523,1
11268,52.06306,-0.7952,2
11269,52.06287,-0.79505,3
11270,52.06271,-0.79478,4
11271,52.06269,-0.79467,5
11272,52.06234,-0.79405,1
11273,52.06187,-0.7925,2
11274,52.06157,-0.79182,3
11275,52.06125,-0.79129,4
11276,52.06026,-0.79008,5
11277,52.06009,-0.78962,1
11278,52.05994,-0.78945,2
11279,52.05937,-0.78929,3
11280,52.05911,-0.78913,4
11281,52.05914,-0.78901,5
