X,Y,OBJECTID,POSTCODE,NO_OF_PROPERTIES,NO_OF_HA_PROPERTIES,F__HA_OF_POSTCODE_TOTAL,NO_OF_OTHER_PROPERTIES,F__OTHER_OF_POSTCODE_TOTAL,ADDRESS,LATITUDE,LONGITUDE,EASTING,NORTHING,CONSTITUENCY,WARD,LSOA,REGION,LSOA_CODE,ROW_NUMBER
-4.24514999963109,55.8841770000366,4929,G22 5EE,11,10,1,1,0,G22 5EE,55.884177,-4.24515,259664,667949,Glasgow North East,Canal,Possil Park - 01,,S01010323,4032
-4.24561499996153,55.8842050002076,4930,G22 5EF,7,7,1,0,0,G22 5EF,55.884205,-4.245615,259635,667953,Glasgow North East,Canal,Possil Park - 01,,S01010323,4033
-4.25781599989713,55.8781579999567,4931,G22 5EH,3,0,0,3,1,G22 5EH,55.878158,-4.257816,258850,667305,Glasgow North East,Canal,Keppochhill - 02,,S01010310,4034
-4.25765799971338,55.8779180000411,4932,G22 5EJ,4,0,0,4,1,G22 5EJ,55.877918,-4.257658,258859,667278,Glasgow North East,Canal,Keppochhill - 02,,S01010310,4035
-4.25727399957382,55.8790120000118,4933,G22 5EL,8,0,0,8,1,G22 5EL,55.879012,-4.257274,258887,667399,Glasgow North East,Canal,Keppochhill - 02,,S01010310,4036
-4.25711200009043,55.8787009998961,4934,G22 5EN,7,0,0,7,1,G22 5EN,55.878701,-4.257112,258896,667364,Glasgow North East,Canal,Keppochhill - 02,,S01010310,4037
-4.25401700030605,55.8826669999143,4935,G22 5EP,30,28,1,2,0,G22 5EP,55.882667,-4.254017,259104,667799,Glasgow North East,Canal,Cowlairs and Port Dundas - 06,,S01010224,4038
-4.25783199979064,55.8787060001656,4936,G22 5EQ,18,0,0,18,1,G22 5EQ,55.878706,-4.257832,258851,667366,Glasgow North East,Canal,Keppochhill - 02,,S01010310,4039
-4.25400700026033,55.8833230002354,4937,G22 5ER,31,25,1,6,0,G22 5ER,55.883323,-4.254007,259107,667872,Glasgow North East,Canal,Cowlairs and Port Dundas - 06,,S01010224,4040
-4.24636300014913,55.8838590001328,4938,G22 5EW,16,16,1,0,0,G22 5EW,55.883859,-4.246363,259587,667916,Glasgow North East,Canal,Possil Park - 01,,S01010323,4041
-4.24173600000453,55.8865399999938,4939,G22 5EX,36,0,0,36,1,G22 5EX,55.88654,-4.241736,259886,668205,Glasgow North East,Canal,Cowlairs and Port Dundas - 06,,S01010224,4042
-4.25267400009169,55.8821160001936,4940,G22 5EZ,42,42,1,0,0,G22 5EZ,55.882116,-4.252674,259186,667735,Glasgow North East,Canal,Cowlairs and Port Dundas - 06,,S01010224,4043
-4.24928600040435,55.8826999999219,4941,G22 5HE,6,6,1,0,0,G22 5HE,55.8827,-4.249286,259400,667793,Glasgow North East,Canal,Cowlairs and Port Dundas - 06,,S01010224,4044
-4.24997799961717,55.883014000178,4942,G22 5HG,15,12,1,3,0,G22 5HG,55.883014,-4.249978,259358,667829,Glasgow North East,Canal,Cowlairs and Port Dundas - 06,,S01010224,4045
-4.25349900027219,55.8839349998049,4943,G22 5HJ,10,10,1,0,0,G22 5HJ,55.883935,-4.253499,259141,667939,Glasgow North East,Canal,Possil Park - 01,,S01010323,4046
-4.25388900025953,55.8779869998539,4944,G22 5HR,2,2,1,0,0,G22 5HR,55.877987,-4.253889,259095,667278,Glasgow North East,Canal,Cowlairs and Port Dundas - 03,,S01010221,4047
-4.2521259999206,55.8776330000411,4945,G22 5HS,13,13,1,0,0,G22 5HS,55.877633,-4.252126,259204,667235,Glasgow North East,Canal,Cowlairs and Port Dundas - 03,,S01010221,4048
-4.25418299998742,55.8780800000209,4946,G22 5HW,15,15,1,0,0,G22 5HW,55.87808,-4.254183,259077,667289,Glasgow North East,Canal,Cowlairs and Port Dundas - 03,,S01010221,4049
-4.25600599970249,55.8805809998825,4947,G22 5HY,41,27,1,14,0,G22 5HY,55.880581,-4.256006,258972,667571,Glasgow North East,Canal,Keppochhill - 02,,S01010310,4050
-4.25697999984593,55.8805460001771,4948,G22 5JA,40,31,1,9,0,G22 5JA,55.880546,-4.25698,258911,667569,Glasgow North East,Canal,Keppochhill - 02,,S01010310,4051
-4.25793600044603,55.8805009998616,4949,G22 5JB,35,29,1,6,0,G22 5JB,55.880501,-4.257936,258851,667566,Glasgow North East,Canal,Keppochhill - 02,,S01010310,4052
-4.2574900003822,55.8808059999709,4950,G22 5JD,40,39,1,1,0,G22 5JD,55.880806,-4.25749,258880,667599,Glasgow North East,Canal,Keppochhill - 02,,S01010310,4053
-4.25464599976969,55.8824849997962,4951,G22 5JH,1,0,0,1,1,G22 5JH,55.882485,-4.254646,259064,667780,Glasgow North East,Canal,Keppochhill - 03,,S01010311,4054
-4.25507299956694,55.8824140001001,4952,G22 5JJ,10,8,1,2,0,G22 5JJ,55.882414,-4.255073,259037,667773,Glasgow North East,Canal,Keppochhill - 03,,S01010311,4055
-4.25455500043142,55.8828460002445,4953,G22 5JN,27,25,1,2,0,G22 5JN,55.882846,-4.254555,259071,667820,Glasgow North East,Canal,Keppochhill - 03,,S01010311,4056
-4.25455399970818,55.8833759998725,4954,G22 5JW,22,19,1,3,0,G22 5JW,55.883376,-4.254554,259073,667879,Glasgow North East,Canal,Keppochhill - 03,,S01010311,4057
-4.25449299960882,55.8842670001543,4955,G22 5JX,34,25,1,9,0,G22 5JX,55.884267,-4.254493,259080,667978,Glasgow North East,Canal,Possil Park - 04,,S01010326,4058
-4.25520999983432,55.8850360001522,4956,G22 5JY,42,42,1,0,0,G22 5JY,55.885036,-4.25521,259038,668065,Glasgow North East,Canal,Possil Park - 04,,S01010326,4059
-4.25498600042661,55.8853099997872,4957,G22 5JZ,24,24,1,0,0,G22 5JZ,55.88531,-4.254986,259053,668095,Glasgow North East,Canal,Possil Park - 04,,S01010326,4060
-4.2535779999149,55.8852989998557,4958,G22 5LA,36,36,1,0,0,G22 5LA,55.885299,-4.253578,259141,668091,Glasgow North East,Canal,Possil Park - 01,,S01010323,4061
-4.25242499967133,55.8852759998972,4959,G22 5LB,30,30,1,0,0,G22 5LB,55.885276,-4.252425,259213,668086,Glasgow North East,Canal,Possil Park - 01,,S01010323,4062
-4.25276199995522,55.8847480002124,4960,G22 5LD,30,29,1,1,0,G22 5LD,55.884748,-4.252762,259190,668028,Glasgow North East,Canal,Possil Park - 01,,S01010323,4063
-4.25326099972253,55.8845320002407,4961,G22 5LE,36,35,1,1,0,G22 5LE,55.884532,-4.253261,259158,668005,Glasgow North East,Canal,Possil Park - 01,,S01010323,4064
-4.25391100000085,55.8844310000561,4962,G22 5LF,36,30,1,6,0,G22 5LF,55.884431,-4.253911,259117,667995,Glasgow North East,Canal,Possil Park - 01,,S01010323,4065
-4.25073300037582,55.8855939997799,4963,G22 5LL,12,11,1,1,0,G22 5LL,55.885594,-4.250733,259320,668118,Glasgow North East,Canal,Possil Park - 01,,S01010323,4066
-4.25212799957044,55.8845619998608,4964,G22 5LQ,30,30,1,0,0,G22 5LQ,55.884562,-4.252128,259229,668006,Glasgow North East,Canal,Possil Park - 01,,S01010323,4067
-4.26381300002029,55.8790000000633,4965,G22 5LY,20,8,0,12,1,G22 5LY,55.879,-4.263813,258478,667411,Glasgow North East,Canal,Keppochhill - 01,,S01010309,4068
-4.2636239998744,55.8804239998054,4966,G22 5LZ,16,6,0,10,1,G22 5LZ,55.880424,-4.263624,258495,667569,Glasgow North East,Canal,Keppochhill - 01,,S01010309,4069
-4.26321700016862,55.8822289998137,4967,G22 5NA,34,20,1,14,0,G22 5NA,55.882229,-4.263217,258527,667769,Glasgow North East,Canal,Keppochhill - 03,,S01010311,4070
-4.2627719999297,55.8833600002274,4968,G22 5NB,111,111,1,0,0,G22 5NB,55.88336,-4.262772,258559,667894,Glasgow North East,Canal,Keppochhill - 04,,S01010312,4071
-4.2627719999297,55.8833600002274,4969,G22 5ND,1,1,1,0,0,G22 5ND,55.88336,-4.262772,258559,667894,Glasgow North East,Canal,Keppochhill - 04,,S01010312,4072
-4.26394600008969,55.8837519999643,4970,G22 5NE,111,111,1,0,0,G22 5NE,55.883752,-4.263946,258487,667940,Glasgow North East,Canal,Keppochhill - 04,,S01010312,4073
